,BT-20,BT-474,BT-549,DU-4475,HCC1143,HCC1599,HCC1806,HCC1937,HCC38,Hs-578-T,MCF10A,MCF7,MDA-MB-157,MDA-MB-231,MDA-MB-436,MDA-MB-453,MDA-MB-468,MFM-223,SKBR3,SW527
GLRX3,-3.02743461562,-2.86399041587,-0.811585910758,0.701808415319,-0.021687428766,-0.329057085882,2.06134545624,2.546973481,0.0829556608114,-0.898478678172,0.0298788379518,-0.660615562913,-0.121520306807,-0.740928494522,1.5083880826,-0.580369224057,-1.02478781808,0.966301946609,1.73911433797,0.988774902119
GLRX5,1.53057111919,1.6215606501,1.12558894136,-1.18715687207,-0.308374186239,-0.728323815632,0.456883988554,-0.396480798344,0.655106773101,-2.45485074109,-1.5437272563,0.262689387429,1.30996828637,-1.04741017202,-3.39732719401,2.13763572726,0.136617357726,-0.826320270179,1.90437348632,-0.28578292101
GLS,0.918605405048,-0.742366943495,-0.526402313419,0.909785822451,1.02657388507,1.96935354245,0.464398305247,0.527143699333,1.68720411549,0.876544850532,0.276477342205,-1.88554359546,1.44497825254,-0.396437432067,-0.802176225243,-3.66353203042,-0.659201492277,-1.55771265349,-1.51753034869,0.122974725192
GLT8D1,-3.00481369424,-1.24748041247,2.2471753283,,,,,-0.485522709109,,-0.108732288118,0.00423838545954,1.98787673938,,-0.105754425949,-0.889957896884,1.5822508437,-1.39542614001,0.785226191835,,0.452786612337
GLTP,0.168687669369,0.234660814371,-1.16441302189,-1.09762618415,-2.00073835581,-0.924507054683,0.662891072951,0.0843589181723,-2.13228576429,0.121055910006,-1.85802965458,2.01173481485,,1.25234197013,-0.940648020459,,1.08555069261,1.17141561761,3.28501616929,0.578904107054
GLTSCR2,-1.93267308089,-0.994201155106,-0.61227099692,-3.55318951822,0.103113510668,-1.3049592964,2.43080040273,0.22858874912,-0.878941227382,1.86085167206,0.771354741717,0.206868391607,-0.115941543449,-1.22133386299,2.45395556132,-0.0344404961855,1.66049075749,-1.05964193092,0.806845739574,0.918333501265
GLUD1,-0.673754772107,1.79644844972,-0.465134195809,-1.40194289276,-0.19991308166,1.04456310878,0.482926883123,-3.66356164548,-0.534851797057,-0.993660128747,2.3258969119,0.133242491411,-0.933346396787,0.475572899941,-0.258967241964,0.835738945655,0.451633170588,0.700133742769,-0.123680493893,0.0947173158236
GLUD2,-0.572758871066,1.61060439736,-0.376433939552,-1.31004050848,-0.196793071117,1.08567060521,0.663149679353,-3.66356164547,-0.561295000817,-1.05079556311,2.5456274288,0.192907382901,-0.936437805994,0.243672427034,-0.590564602049,0.902294429313,0.268442613252,0.839528553787,-0.0715465044025,0.192205966902
GLUL,0.938033616209,-2.04671062189,-0.63367796208,-3.48435754621,-0.000205705023716,1.54054541607,-0.792555757469,1.39383715833,0.319560186644,,2.12705658536,0.681249787637,-0.733972909531,-0.584106211643,-0.368483795256,,-0.0662360310171,-1.92272334081,2.15859993426,0.484135737321
GLYR1,-1.0022735714,2.01359320511,-1.29189985644,1.87484995842,-0.711470808329,1.25535647057,-1.48024398472,-0.29978515514,0.0683372623012,-3.34418557534,-0.137657035842,1.39531287903,0.580439906984,-2.45861076789,0.900468948119,1.11510581514,,0.841687536441,-0.752196190672,0.107008849943
GM2A,0.994980021051,0.552991506609,,-2.79294997379,-0.0904996378268,-0.324669325478,1.41242244249,0.330329525234,-0.0946708271506,-0.526497929191,1.94511085972,-0.26759104415,0.766981256503,-2.21662029634,-1.33704929359,0.480629273843,0.984020386924,-1.41160979499,3.40748194838,-1.81918207756
GMDS,-0.657150027109,1.4598874077,-0.617197805713,0.589116984066,-1.84818243126,1.52262280659,0.377596206253,-3.12200813215,0.929842836629,-1.3033967522,-0.38644136629,0.61489040836,-1.27868937799,-0.875640249018,,-0.502946418235,3.51198385446,0.978247501007,-0.67175423771,1.75154808871
GMEB2,1.78958169954,1.67741117707,-1.03520968151,-1.86390342013,-0.0680499149008,0.815737639069,-0.699794902429,-0.309426536841,1.57873117638,-0.821079593219,-3.16114812801,0.280700322444,1.97994605255,-1.0579726897,0.855125046854,-0.155512728747,-2.26547096195,0.277782018155,,1.18380070498
GMFB,-0.526748755649,1.4090407416,1.09288703066,-1.01424025848,-0.337043165163,-1.55431574767,-1.61672248103,-1.30501737669,2.54830627239,-1.39180206934,0.198595198424,0.482935666222,-0.348092198919,1.56114816637,-0.350260899534,1.44352783564,-2.80570543522,2.67704287779,0.17253931961,0.189244274246
GMFG,-2.41938174068,0.203720770373,1.47006463977,-1.08917723338,0.137050484843,-1.90147079488,-0.73667854028,-0.479208148628,2.54405725876,-1.24979176002,0.180148364473,0.279266505018,-0.251296493551,1.66793960784,0.267936958559,1.57861056539,-3.34790741794,1.85943362789,0.188296625917,0.191203712332
GMIP,2.20088504722,-0.141462917195,-0.431876870651,1.09688006915,-1.23112012008,,-0.882103013328,-0.145115729675,-1.56046806393,,-1.75853648413,1.68643432562,0.062162371272,-3.3447561408,0.623363526952,0.45545552482,2.12550258371,1.08473671194,-1.29770887106,0.739952392985
GMPPA,-0.280803585933,1.22544549287,-0.294582236574,-3.64118600001,-0.474859976237,-1.81230797976,-2.12069673568,0.42595121502,-0.818167390472,1.84927559412,0.132061889872,1.54247881962,1.19853582114,-0.972627897875,1.00932238202,3.43574305946,-0.855702136392,-0.392347641979,0.0937194127196,0.457214229311
GMPPB,0.140197764494,1.53136621371,0.628632716977,-0.670034757826,-1.76528735701,-3.0120901999,-2.39920461051,0.962776989704,-1.77158690013,1.00757737107,0.389364645406,2.25687694108,0.573037136118,-0.481237337327,0.587030518559,2.7758167307,-0.759956523939,-0.569648045559,0.49785389338,-0.551325030169
GMPR,,1.78687324917,1.2571081007,,-1.85326485735,-0.455787247821,,0.782957503227,-2.54731027838,-1.03208621645,0.105757558764,1.62409622741,-0.600129586688,1.37903509392,,-0.629635622616,-0.834299113686,,1.50856678895,-0.682310866551
GMPR2,-0.711062085421,1.84210097233,0.0442653165199,-2.25580964503,0.62077194837,-2.86225607867,-0.9247395409,2.04541154335,-2.10745034467,-0.92444486144,0.96869707769,1.68085092444,-0.840018821354,0.622950105052,0.727658704484,0.043689687166,0.205635173717,-1.36345035804,0.969378140898,1.0973450173
GMPS,-0.0268768311406,0.259296698883,-1.0964834901,0.0800708925736,-1.02071995774,0.412726397215,-2.34345091198,2.46660296198,0.457465551389,-2.35711992511,-1.4059137365,1.0892310553,-0.18623938764,-2.32823890119,-0.135525579899,0.938489316904,0.384200282422,3.46508162753,1.08750785044,0.455765752478
GNA11,1.10320040312,0.375988646627,0.000890741572577,-0.961003335064,1.1763922741,-0.820333754464,,2.11823460847,-0.741003305734,1.71721205592,1.33816316751,0.326660688519,-2.36808468607,2.26831506235,-1.06430230117,-1.93787104854,-1.60741326636,0.101087474978,-1.37011963176,0.422017720315
GNA12,-1.02213637225,1.24856023875,0.603992227944,3.08569637591,1.39865649716,0.241977697776,-0.401321661164,1.6559440237,1.0682592723,0.306836416249,0.0987153758836,-0.442911224089,-0.0406617075024,-0.0584456319395,-3.60809595611,-1.09189870329,,-0.0882376892804,-1.45292862786,-2.24084711121
GNA13,-1.13453294989,3.21010712969,0.4275545937,2.52125693149,0.897153252104,0.220400662298,-1.06348835304,-1.3537590197,-0.941457008438,0.184351040415,0.0592543765266,0.618310083101,0.83423152633,0.476863437892,-2.95769090276,1.15434374931,-2.91369284282,-0.0522644607088,0.172037613838,-0.659067500325
GNA14,1.00591248482,0.979706038117,-0.459526156699,-1.07926809269,0.0976594819352,-0.759091461116,,2.32184532217,-1.39957987216,0.183854896471,2.03494853799,0.615418996635,-3.54294082347,1.37916876456,-1.70268461292,,-1.6936122926,0.0210348877642,0.642766161373,0.288960784899
GNAI1,2.52838997874,-1.27098002607,0.326755226617,1.81420429871,-0.277877938686,-0.770020253656,-3.66356143438,0.0352151782793,0.899806375474,1.64935223909,0.535570667489,-0.227122255572,0.984331868932,-0.4013308902,-0.66352398906,-0.786072082626,-0.296929045338,-0.344066775573,-1.71897882308,1.01348165988
GNAI2,1.95212155126,-1.54456954085,0.282131218566,1.10195137976,-0.308489797325,-1.34665425441,-3.66356099372,0.0622491896079,0.546819695437,2.32678963726,0.652748889818,0.0493807404855,1.14749488295,-0.0348526531962,0.19510846798,-0.420517707663,-0.602168210831,-0.161158788824,-1.96616949143,0.451742741856
GNAI3,3.15470611248,-1.2259298819,0.327905021116,1.09880279173,-0.276987625302,-0.64664641475,-3.66356160211,0.165287895355,1.08511709939,1.74630993688,0.567774652675,-0.0229540527683,0.636980165263,-0.651555644089,-1.07282905309,-0.644899398717,0.698310099067,-0.693157677135,-1.39572186594,0.467307255224
GNAQ,2.21605095048,0.939328081978,-0.670029435301,-0.786722696084,0.415227807334,-0.558954086039,,2.27955761118,-1.85498774422,0.869218050223,1.65189844666,0.650686237107,-1.9191507296,1.35167317611,-1.10693808213,-3.37665500857,-0.929552044245,0.302571753822,-0.501404014916,0.320210010009
GNAS,2.92001483805,-0.204734181477,0.148880419075,0.286637669626,-0.449336454769,1.46536056502,-3.23499914552,0.0419995213895,0.859498626317,0.201834247858,-2.48367066772,0.538319951414,2.08948328739,-0.0860329423592,-1.34093357742,-0.856479402691,-1.68015718293,-1.17621425396,1.83916919161,0.631668718713
GNB1,1.23656259212,-2.03237899126,0.108076017485,1.04200736806,0.52482107282,-0.938909353904,-3.66311037449,-0.415459411181,-0.729415924397,1.48261196511,-1.20997154048,-1.94755612938,0.172239591438,1.24150258702,0.606392676484,0.631260502191,2.68224647987,-0.353304526743,0.568717338229,-0.362134527076
GNB1L,,-1.60418616247,-1.30920848658,0.288489492387,1.56873862724,-1.67450369453,-1.55490834582,1.4373488701,1.74465290761,-0.127788191538,0.62440726779,-1.71183751007,-1.08652253762,-1.24914318703,-0.014635195612,2.85849770747,-0.130229640511,1.03406521033,0.21706903261,1.26870215405
GNB2,1.66802299721,-1.89431460081,-0.840583010779,-0.246745519128,-0.616322117316,1.02723374248,-3.66355560658,-0.444461692357,-0.969026517825,1.28596663024,-0.636144365545,-0.904705957739,0.885236040819,0.447968032451,0.140476224795,0.872199449236,3.41455185408,-0.117531918475,0.904269898326,-0.474631503183
GNB2L1,0.098548904339,-1.21414507545,-2.42186436463,-0.981668224784,-0.842617896252,1.94662461165,-3.09846011397,0.217213458367,-1.77970325188,0.662171048182,0.547887156283,-0.490324871938,-1.18395757,1.02037063435,1.39323245606,1.01395533571,0.899329815539,0.466051801842,0.104752462519,2.85831792817
GNB4,1.23272814872,-1.3486500903,-0.734775608633,0.00715370352078,0.332023779392,1.60105915588,-3.66356149486,0.120543881997,-0.37447653892,2.32338876148,-1.66650688653,-1.4604848127,0.181962714865,-0.300875590896,0.499672227254,-0.0887879478042,1.65037042003,0.257809214079,0.966324854662,-0.574121469346
GNE,0.0684338953625,-1.00764663999,1.78450126248,0.0949172826587,,-1.88997775219,,1.32524325452,-0.878136696069,0.340496008485,-2.6645638938,-0.788991590909,2.29342158143,0.680524762876,0.098449769369,-1.76792460031,2.00993943282,,,0.137900977222
GNG10,2.4116156423,,,-1.25824021415,0.512008180149,-0.612545012359,,0.520597776556,2.18417361738,-1.66511997318,-1.41262689944,0.824527820817,1.83780084778,-0.172145257881,-0.892452057009,,-3.2990284879,0.309045258969,0.057548264116,0.286164653372
GNG12,1.4062612432,-2.69042699003,0.701333865571,,1.153486067,-1.06062592334,-2.52009348775,-0.000545908976775,-0.252353978311,2.6250714299,0.722576682829,-1.19153383958,0.268649201661,1.20829903392,0.508896823673,-0.597566260963,1.05139446141,-0.499063105736,0.231694525334,-2.14712102382
GNG5,0.25015192155,1.48199895763,-2.05097126046,0.273317721337,-0.873836648149,0.551425441877,-2.84132268491,-0.650187588438,0.117644885079,-2.76201488123,-0.417963931169,1.24126425795,1.32665705817,-0.574394965412,-1.27225978367,0.695225778647,2.21456920525,0.104295089352,0.733464123752,0.909005344735
GNL1,0.879673609562,-1.76684997444,-0.134335919972,1.34239267016,1.47938408886,-0.551505107685,0.0446873254218,0.711442360429,1.68621132417,-1.86858673422,-0.229283105789,0.308342296195,-0.48504539282,-2.4766674463,-0.807118855883,-2.7867313332,3.5806808762,0.648944025931,0.237660858784,0.0612468746777
GNL2,-2.71151096438,-0.297897608017,-0.880351003656,-3.03380542328,1.18425062289,0.70035974176,-0.394844019596,-1.15179656837,-0.947035289523,-0.103022759452,1.42950326075,0.974851474823,-0.446471832554,0.320622848126,3.39087133471,-0.230764942558,1.97353296994,-1.09478175247,-0.20072517092,1.74169101651
GNL3L,,0.330627958636,0.1641125131,0.256240590534,0.575923940462,-2.42472584559,-2.57588786878,0.158066960213,-0.486456159835,-1.62340009845,-0.508072358058,-0.826772154128,-0.255506821503,0.818457448121,2.60394901304,0.158066960213,-0.906046987475,2.11808220372,0.14773454452,2.71958664145
GNPAT,-0.783936392009,0.612392691883,-0.698134841305,2.21928687163,-0.487434395346,1.04813037875,-2.01691932736,0.275461841286,1.72358826098,-0.583776031456,2.29458068836,-3.41270328265,1.86784509131,-2.00655208046,-0.853320981495,0.0485317735788,0.201623851997,0.169220038311,,-0.152105528933
GNPDA1,-0.478713031147,-0.168843931456,1.6483183386,-2.83179875668,-0.537850444083,0.420244732274,0.47427072901,2.18176423692,-0.346837209166,-1.48671310828,0.625003086796,-1.29580890904,1.14711058681,-1.2339583729,2.99421924935,-1.63579276844,-1.09456435623,1.24402947525,-0.429699497202,1.33824177325
GNPDA2,-0.588330543022,-0.279866633068,-1.46656131528,-1.10465646046,0.191925968775,0.707367160493,-0.687278121779,1.85971052753,0.0682082116214,-0.501475448175,1.38132042149,-3.32181645765,1.8196598338,-0.857520428309,3.37606921346,-1.2105456977,-1.0591297211,0.892927918658,-0.0911550358947,1.59415654756
GNPNAT1,-0.6679705119,0.793481329043,-0.601729204012,-0.591289895457,0.0579965328663,-0.184170515932,-1.61078119084,0.486989898633,0.480339263374,-0.757900218826,0.134023085241,1.83396274361,-2.24292494904,-1.09214450954,-3.22586370698,2.94031560188,0.284926492257,2.85551585251,0.382733085854,0.989716107663
GNPTG,-0.362070246494,-1.15251189129,-0.691561940716,1.14963608289,1.64179799326,,-0.545230536879,0.715758985562,0.90008004605,,,0.605603612854,,-2.16038036978,-0.533240847319,1.25633539218,-3.28123654552,1.40218628143,-0.274585360413,
GNS,0.275677594119,3.62340801845,-3.62647634904,0.634814049869,-0.59317329119,0.0427885041059,-0.32989254735,-2.12656241602,2.04026223628,0.234051211704,-0.603733874827,0.390295267361,1.34796994081,0.777929247017,0.139577334829,-0.185173739064,-1.48065832997,-0.570832454234,1.48548047817,-1.628250771
GOLGA1,0.795479858149,2.8277764346,-0.836033924938,-1.67354851681,-2.21869721176,-0.643899682959,1.23023384537,0.940775396057,0.355004654745,-0.798445649784,-0.843720151218,2.66573505222,-0.354189812909,-0.502247426594,0.660404615598,1.06739113711,,1.12081999253,-2.4376155201,-0.801469093322
GOLGA2,1.40213240851,3.49926725329,-0.66700437895,-0.701925600461,-1.79077520038,-0.573399724908,0.705032988585,0.252799247055,0.887082688951,-0.810528414722,-1.68474495204,1.15689804709,-0.72324721482,-1.36547219886,0.852161029215,1.05614326867,2.0634946599,0.512750020375,-0.591197844306,-3.0495290676
GOLGA3,0.795658607756,2.78311406874,-0.435821280751,-1.3126077496,0.258160642685,-1.31215090791,2.96223931508,-0.309921791566,-1.37255626893,0.516541878494,0.412169523772,1.02586651799,-0.348273060746,-2.47819417367,0.345401219051,1.0528821961,-1.77878990904,1.84499927824,-0.429237770778,-1.22232856003
GOLGA4,-0.292469318791,1.20864622876,-1.57134808906,-2.60443541346,-0.157731471485,-3.30668697555,2.93319583446,-0.932914507155,-0.00266889110622,0.81897703402,-0.529039992376,2.17956487721,-0.330507307475,0.398994049491,-0.247104487771,0.62580263707,-0.964260016745,1.8637579229,1.13100168069,-0.545270540791
GOLGA7,0.2161131967,-1.30275526565,1.2101649579,-1.56237906018,-0.249252924482,3.15176396994,-1.061227784,1.94821645801,0.0680248650987,0.841682443051,-1.46361131144,-3.10066641798,-0.0977617701553,0.382795481487,-2.03162550835,0.716232636467,0.9784349448,-0.160291978951,,1.1975197581
GOLGB1,1.02072456122,3.156567968,-1.54532828532,-1.2193632702,-1.19569638787,-2.92868755541,-0.156382193556,-0.0219754854901,0.864446677256,0.00768196824255,-0.616025192602,2.27963001713,-0.451374095927,-0.836162728419,0.594457292376,1.42189931352,0.0469878661918,1.31545962796,0.813159152909,-2.65471531182
GOLIM4,0.653896125163,1.18779510062,-0.718620701963,3.52315585331,0.769621079622,-2.19299656514,-1.82069805898,0.531482682514,-0.514604689324,1.19969736938,0.260257786223,0.667199223414,-1.18852914944,-0.445541862464,-1.01396182095,-1.02669764089,-2.23184275354,2.07358696415,-0.438358948389,1.54594412898
GOLPH3,1.30105700305,2.55913039859,0.225241787602,-0.594362245354,0.543001417683,-1.01782040717,-0.28723662787,0.99927622069,-1.45712658548,-0.948531723637,-3.42855460875,1.43066456817,-1.48125614686,-1.50794642377,0.595757533556,-0.295085970242,0.137838913256,2.00305883424,1.91803954154,-0.921462915053
GOLPH3L,0.477049013885,0.543679659099,0.663360239579,0.281974924611,-1.08764210269,0.600383160393,-1.36698653392,-0.0781445961254,-0.464161082943,-2.43376556721,0.818909684424,3.55667934328,-3.01652330071,-0.78947638379,1.76838796068,0.83498682786,-0.420819683048,2.21714817333,-0.265904047408,-1.63381328279
GOPC,1.15289064693,-1.46458772548,1.58497518953,-0.966908279245,-0.361841653789,-3.15030707598,0.302929194419,0.218574451856,1.40036975478,0.70043728242,0.802761870114,-0.146182519452,1.61816368448,-1.57154039677,0.0998149814171,-2.38965021904,2.37154330354,0.750541774518,-0.97114956453,-1.06170898489
GORAB,1.43879520207,0.107106303694,-0.179399816148,0.128635968622,0.442836829664,,-1.55934763871,-0.309430011983,,-1.66414034901,0.711493864736,,,-0.408710620222,1.8906778661,,-0.454694349421,2.82745223783,,-3.14500661355
GORASP1,2.22926558018,-0.139673430044,,,-0.414364544143,0.499124112964,-1.22796240604,,-3.04094327699,-0.199076048109,,-0.266581898595,,,,1.90419211088,,0.515116314183,-0.163421131158,
GORASP2,1.25893365818,1.25081954461,-2.15489066885,-0.692540548634,-3.57737208649,-1.59570958175,-1.13501902312,0.852887429178,0.734478616866,-0.617802256608,1.47476251758,1.46119374094,-0.914709527506,-0.664469838687,0.160171076697,2.25765232596,0.578331988965,0.839441565417,-1.15263695578,0.25965100606
GOSR2,-0.116687956025,-3.64329100947,0.885787790227,-2.33792046381,0.0481567085184,2.49963592155,-0.697410786033,0.281487815684,0.887797956222,1.04266730878,-1.10600001064,1.34734844108,0.995792477182,-1.00407914071,-1.84913080105,-0.0357165586777,-0.317637584222,-0.381034055985,0.15690662217,2.06377916353
GOT1,-3.13133972559,0.851629268471,0.0476223355157,1.51397396753,-2.69168591891,2.386940929,0.483142042704,-0.527026827452,-0.908126013717,-1.37565153329,1.93423773637,-1.17281070424,-0.586175575232,-0.0898615981392,1.01516261066,1.04449183873,1.8826482246,-0.993326817625,-0.177403712418,-0.181239446483
GOT2,1.15097642775,0.137359151721,-0.765598468012,-1.39758892189,-0.484353537092,0.67036631223,0.936465071008,1.10366379723,-0.716761250679,-2.36199325432,1.72915128569,-3.33392016176,-1.43423007306,-0.0503668555528,-1.12287091234,2.64990764956,0.376614370037,1.29368157404,-0.602949687759,1.32172661803
GPAA1,3.48936944356,-1.2404472055,,0.118158736219,0.759081100873,-0.251092936107,,1.35753759538,0.522844275881,0.0411874737422,0.0132838162367,-3.4597144069,0.846858398768,-0.168164323172,-0.912263398661,0.147785633298,-1.666614639,-1.33582593643,,1.66808540008
GPALPP1,-0.732193894358,0.190987524509,1.71714704621,0.240333361083,-1.6115880128,-0.499215717939,1.43832684712,0.588949125578,0.359833904924,-1.18005016452,0.144924042554,0.566857635604,-2.83954893343,-2.11325890973,1.712287527,-0.0629354685367,-0.853435983925,3.63673768276,-1.4675968646,1.21773357951
GPATCH1,-2.30684020254,-0.471116741024,-0.358037085326,-1.76072987331,1.51731833478,3.30755513945,0.847689040486,-0.402492805852,-0.391336080126,-1.66739078009,-0.68979213549,-0.44508995944,0.822643866383,1.43785073,-0.224627806228,0.755096809816,1.3336519384,0.342422250428,-3.34612338761,1.1364304942
GPATCH11,-1.05534655526,-1.36821210472,0.9359419288,3.10942072649,-3.35530128279,,1.74284544541,0.448928497077,-0.179376588927,-1.41547924539,-1.75923344167,-0.437649848029,,0.437367272907,-0.750300151904,0.914585743798,0.701595309992,0.501978583999,,1.06976830425
GPATCH2,-1.41230455447,1.33214033345,-2.66865922387,0.158190553003,-0.913612748512,,0.218225201627,,1.86654001865,-2.23295881793,0.259105641924,0.612474426783,0.263296375593,,0.414536235799,,,3.1305463896,-0.973785137461,-0.0306936574747
GPATCH4,-2.26533191146,0.383781031667,-1.02247933598,-0.134496160493,-3.57951720145,-1.28277285161,1.12742508159,0.113814911397,-0.264733135669,-1.01430640386,-0.00209306760566,1.46590408234,-1.65806375917,-0.352977711102,1.23252130114,1.65902572445,-0.46094009997,1.69196909393,1.93870573058,1.08509583803
GPATCH8,-3.66299712042,2.17821435841,-1.24540977872,2.24456712659,-0.80704924299,-0.0178014531469,0.972990004235,-0.489586224827,-0.808906282145,-2.16904054384,0.828400599778,-0.0894573838061,0.733533370754,0.464305795756,0.572579736051,-1.67485125883,-0.194414492635,1.94559115659,-0.0417523188982,0.209048253402
GPC1,-1.61408309873,,-1.42536023813,-0.395908587216,-1.0251596262,,-0.561420160972,-0.846919659201,1.9405392835,1.39040523584,0.373814766552,-2.84555510483,0.473358384844,0.0708822187566,1.66631080641,2.17313227937,,,,0.470032240975
GPC4,-0.266929653215,,,-0.882450107153,2.85174827784,1.04017192356,,,,0.133178328658,-0.515613602877,-1.55462503452,,,0.851309133999,-0.933038393041,-1.44477298308,,,1.61334722866
GPC6,-0.395043607494,,2.52121684357,-2.14322087247,1.13565068432,-0.0985723742913,,,,-1.01475178109,0.277851844861,-0.212354559914,,,2.14656784627,-0.88117311765,-1.41085278255,,,0.699579636417
GPCPD1,1.71933962783,,-1.16179554513,3.08138561678,,,-1.08343567422,,0.788762310529,0.0185033353339,-0.283083104526,,-0.387970201398,0.141959479375,,1.01643078256,,,-2.31205598051,-0.759713702823
GPD1L,-1.25723697239,1.64695751082,-2.80199163797,1.46698507239,-2.01153774381,-0.751995878575,-0.381213799922,-0.412941066802,-0.566115823734,-0.847479618447,0.418344921767,2.01143743663,0.407373520912,-1.14964784296,-1.3070251184,1.71651541561,0.51481170505,2.07763634803,1.3103750803,-0.0930296376072
GPD2,1.04161484072,0.269572706807,-1.72129409307,-0.202788480348,-0.470590049666,2.71567491333,-1.7095896166,1.36361071738,0.480825444039,-1.54991171443,1.88460474567,0.824887905644,-3.66180176192,-0.137018420762,-0.627003959267,1.97599469363,0.116462393052,-0.596846040194,0.329082640681,-0.938213020914
GPI,0.842196114898,0.326704861076,-2.12515412927,0.523522695309,-3.54858970493,2.4782134447,-1.16672680473,-0.0643280450597,0.626310668877,-1.7886958876,0.560231136173,0.164413824959,0.735648609195,-1.09741073122,-0.726663530285,1.48738100288,-0.120575858683,0.000915831832418,3.40386182656,-0.684281888335
GPKOW,-0.193823162464,-1.06594987243,-1.31233050341,-0.757488096107,-0.357131795319,-3.613261318,0.493153513547,-1.57769119214,-0.88282201474,-0.559682469621,-0.39406693522,0.506106134237,2.1239390393,-0.0509540566023,1.35423418883,0.936469134928,1.57939434869,3.15584976795,-0.698923970086,1.61515810378
GPN1,1.3194500623,-0.923602073421,0.843720026541,-1.25401118513,1.1914977162,3.64889474492,1.59968789926,-0.816384731145,-2.66264315453,0.139812189302,-0.0977481868182,-2.80372019056,0.316947793661,-0.429158270877,-1.87003209712,-0.501351867222,-0.0359940131754,0.172049175901,0.863738082508,1.21646395827
GPN3,-0.73407834397,0.567183298391,-0.299196879956,-1.84641523898,-0.696069681175,2.20206268058,0.290667599298,1.49542929761,-0.847396871272,0.665332016946,-1.73790124839,0.314021342445,-0.176552070781,3.13625071464,-3.24634130784,0.377415433751,-0.930055321271,1.20736710991,-1.27033573623,1.72282015173
GPRC5A,2.14856970227,,-0.590756876559,,0.449546535298,,-1.18373618114,-2.60947992898,1.31138584369,,0.173897807844,0.414079950759,,1.19388293375,1.75982698489,,0.442707262234,-1.03152678511,-1.01513466694,-1.78983165243
GPRIN1,-0.82555200606,,1.8068089062,1.56207492884,1.5876802784,,,1.01008904367,-0.475285266808,-1.53374730318,,-0.936815225878,0.723270399298,-2.25150475777,-0.681617347063,-1.60791657707,1.31318717786,-0.361669611662,,0.550179320997
GPT2,-0.450660838288,0.0301845432441,-0.0955341949892,-2.59861921235,,1.74801808128,-0.523633634613,1.81481287995,-0.882712658693,0.200075155972,1.0722468247,-0.453360112639,-1.88788958451,-2.01482957938,-1.69150223847,0.740928062003,3.35169780035,0.332175017887,0.171786469851,1.55044968026
GPX1,-0.323647189507,-1.50047549183,-1.01898245425,1.04611969167,-0.530044142377,-1.2023327545,-1.08983714199,0.315627091244,-2.69790178886,-0.270811530318,3.46309292092,,-0.717015635137,0.411497613509,1.3480004679,2.09039981221,0.948373275675,,,0.670657938749
GPX2,,,0.729884733367,1.31995081914,-0.0128734574358,0.0878106990277,2.01818089879,-3.07273067922,-0.0680331625168,,-1.37905558004,,,-1.16105954048,0.605810241224,1.78997470087,,-1.55620389279,,-0.0413948425776
GPX8,,-1.15003754691,1.5325627745,,-1.84202327401,-0.711527347378,-3.24108009676,-0.0105446977903,0.147230851966,2.41488696605,-0.226451357031,,0.654467065235,0.219660411016,2.10272540859,,-0.0886164497234,-0.176512989964,,
GRB2,-0.0504062231097,0.351374772287,-2.43138601345,0.54616513955,0.825391870851,-2.19439097653,1.2050293412,-0.527523824109,-0.228542768549,-1.3086363408,-1.66316343175,2.18419799926,-0.665583216914,-0.198856943638,-1.42134257867,3.65389813683,0.228323918317,-0.03628717612,1.67414117545,0.907153938381
GRB7,0.453938991802,2.6408386523,0.744637918783,0.403004114549,-0.443769961188,1.01783168042,-2.61708765563,-0.414214055354,-0.858525528845,,-1.19452496142,-1.97531116139,,,,0.674092949385,0.420757754617,-0.20124615955,2.76380288371,-0.956032737646
GRHL2,-0.00497605018557,1.99802677552,,,-1.74934902554,2.42454509397,-1.17307698604,-0.113512300812,-0.636581240267,,,0.996208456813,,,,0.371859586577,-0.177401175614,0.670120627807,-2.74522144882,
GRHPR,0.745856031573,-0.589860074947,2.00095922688,-1.43752342569,-0.959811137866,0.068887910245,-2.84469106684,0.47743964923,-2.56299237137,-1.39294336506,0.857957139554,-1.09803004394,-0.130830623277,-1.0723308864,0.93004190578,1.17460753437,2.53206776691,0.553157968434,0.677577438255,1.23891943824
GRIPAP1,0.140535942774,2.50296149156,1.10465910634,1.24384063703,-1.94829344232,-1.47954232741,-0.32798423996,-0.808578663366,-0.780251486837,-3.53332448537,-0.624963283205,1.8252639284,0.53771051459,-0.896693639311,0.879949155336,0.0984555222393,0.139622416467,1.96643428639,-1.75154069868,0.90126816557
GRN,0.669917948652,1.76047751343,-2.05517955261,-1.53436189504,2.11705389008,1.30982061895,0.698174963331,0.833618310231,-0.581275459768,-0.456201244737,-0.927943143994,1.95571277126,0.356742727406,1.17906219568,-0.317911888327,-2.28397923241,-0.822957243308,-2.41010698507,0.633868211831,-0.681595111035
GRPEL1,-1.07546275239,0.310515185519,0.395385437604,-0.403747819113,-1.21847334788,1.39265648104,0.351445711437,-0.192949542986,-0.975597594938,-2.27406791346,1.64461879865,1.07913372831,0.623771564001,-0.407605602487,1.16110074839,-3.36187975697,-1.45549070788,3.63856253107,-0.560652778217,1.25658982397
