,CNV_Proteomics,CNV_Transcriptomics,Transcriptomics_Proteomics
ESRRA,0.238628787416,0.348657667767,0.342035281791
ESYT1,0.363953721449,0.527684372616,0.625063745623
ESYT2,0.433486317018,0.569885165864,0.512347263749
ETF1,0.33207896516,0.543555842815,0.371554536955
ETFA,0.224765039881,0.555427448065,0.31189541979
ETFB,0.108277819765,0.39800630595,0.461325657818
ETFDH,0.224764114061,0.434815405578,0.500714731179
ETHE1,0.180124207675,0.374241716772,0.497379412251
ETNK1,0.413409872793,0.601973955443,0.515556445389
ETV6,0.230062209011,0.336128096337,0.483897430519
EVI2B,0.0151100503726,0.0764547235543,0.595792782192
EVI5L,0.171782264715,0.536670659659,0.347285818235
EVL,-0.00866084806096,0.304736572184,0.442975590067
EVPL,0.217409482009,0.306427066352,0.413362751896
EWSR1,0.150731382574,0.406257094522,0.314165071357
EXD2,0.235803376848,0.605472802064,0.41817213488
EXOC1,0.142768905345,0.546589038052,0.193486550901
EXOC2,0.0914387352095,0.540493620883,0.203907183151
EXOC3,0.157418869481,0.57461592927,0.164180121893
EXOC4,0.1304170622,0.509657124551,0.244629386713
EXOC5,0.275790797888,0.463244846814,0.126058732996
EXOC6,0.242428776243,0.348941490777,0.512113329798
EXOC6B,0.070182659039,0.244501305328,0.140532094491
EXOC7,0.0430532442701,0.588384545847,0.0267623945805
EXOC8,0.107394320429,0.549295405191,0.0412667307402
EXOSC1,0.0254629013207,0.438209309351,0.160555171145
EXOSC10,0.213047791184,0.610383878101,0.430164885035
EXOSC2,-0.0245606603998,0.509706239766,0.198338097556
EXOSC3,0.166305774032,0.544951240574,0.177785821352
EXOSC4,0.0387830673894,0.532096359501,0.118663559329
EXOSC5,0.0516555140598,0.561886102155,0.147141539824
EXOSC6,0.160187756729,0.450962272402,0.20287714619
EXOSC7,0.0743970532797,0.538147237006,0.137168820261
EXOSC8,0.143296597814,0.481064739923,0.216760012994
EXOSC9,0.136786015395,0.531094022947,0.266217158969
EYA3,0.305154332073,0.560404369059,0.497527399396
EZH2,0.110940188476,0.391711428496,0.549810280538
EZR,0.370378331374,0.455783894708,0.738903396163
F10,0.0953217966445,0.213866193936,0.123459826151
F11,0.00641179992642,0.0383621724484,-0.0402768820472
F11R,0.198389138397,0.408116992123,0.428441611723
F12,-0.00488515731285,0.26379860987,-0.0736865874506
F13A1,0.00676349497467,0.000695212802463,0.464322680853
F13B,-0.0649368552893,-0.00234547581936,-0.0400823116622
F2,-0.0306659991518,0.0688428136645,-0.0817584662679
F5,0.0343522761357,-0.0257746914115,-0.0390561156219
F8A1,0.0327235017611,0.214950238702,-0.0108853422919
F9,0.0822938526327,0.0279300214183,0.0342792650802
FAAH,0.154054905248,0.221840155306,0.528187450002
FABP3,-0.103216837531,-0.00126990833324,0.617410283807
FABP4,0.0234561092487,-0.0762947566995,0.558169451132
FABP5,0.215403591972,0.190020831671,0.643535585424
FABP6,0.035511690017,0.141158044413,0.673593468814
FADD,0.512988223011,0.729275248596,0.644641033969
FADS2,0.0409879616102,0.152548810751,0.658029948617
FAF1,0.273608868509,0.495369138982,0.488242174887
FAF2,0.51542090044,0.704777011201,0.571033943299
FAH,0.122428073273,0.330199580475,0.586581198553
FAHD1,0.330159235987,0.433830053447,0.480492798748
FAHD2A,0.227990697572,0.347092217598,0.486348835354
FAIM,0.179863231487,0.317379995054,0.471300232617
FAM103A1,0.0526324554005,0.574462117215,0.100025054061
FAM105A,0.222351119258,0.152484360171,0.575478345719
FAM107B,0.235562055351,0.272903653081,0.693026688698
FAM111A,0.164570924909,0.365230333535,0.326881911111
FAM114A1,0.271454095818,0.333387747294,0.582861756682
FAM114A2,0.390809675465,0.610337831212,0.485797414574
FAM118B,0.371776606211,0.62220452865,0.578772995917
FAM120A,0.256441679316,0.393453420598,0.532315748621
FAM120B,0.3009837225,0.554332563767,0.44330095468
FAM120C,0.139365896892,0.0981516695966,0.777258964955
FAM126A,0.106306358411,0.172722777656,0.474145226829
FAM127A,0.0677082017339,0.253924996148,0.392982879385
FAM129A,0.076584793045,0.0616266069451,0.526453602422
FAM129B,0.44247427564,0.496600298955,0.623388263461
FAM133B,0.136588874589,0.278049904052,0.292945208093
FAM134A,0.200053692634,0.564609012223,0.268126567944
FAM134C,0.261234799631,0.588795758627,0.331224771419
FAM136A,0.251953232315,0.346499720839,0.520242586844
FAM160A2,0.341150925219,0.591556038803,0.215134880975
FAM160B1,0.360266348014,0.573113257575,0.457253819168
FAM162A,0.0961154094022,0.255237759442,0.411111050665
FAM168A,0.3653021898,0.425680463115,0.461781560937
FAM169A,0.249686639634,0.318030314008,0.587066472663
FAM172A,0.530359926987,0.595595279515,0.70203739836
FAM175A,-0.0286918352377,0.434587529164,0.235493900398
FAM175B,0.299309138986,0.649546091072,0.221210574799
FAM177A1,0.211231602042,0.50854135465,0.357348914301
FAM188A,0.183954136621,0.423463103367,0.602669928663
FAM192A,0.312648136999,0.621895141067,0.51287342125
FAM195B,0.364920555249,0.423930362668,0.441200868699
FAM207A,0.150021702322,0.459786591383,0.254800701661
FAM208A,0.288232835637,0.505724378816,0.270645392507
FAM208B,0.194510468082,0.392073677486,0.186904107254
FAM20B,0.221369122213,0.487737218074,0.356202725662
FAM210A,0.362921093835,0.572097592523,0.330797637728
FAM213A,0.281811765184,0.448582096339,0.201445551804
FAM213B,0.18670392477,0.302260395924,0.634644031163
FAM21A,0.0659411908475,0.206291918169,0.102238683082
FAM21C,0.151655935121,0.351697599123,0.269827944589
FAM32A,0.356899212453,0.673614553343,0.4351969057
FAM3C,0.228417656311,0.384275596473,0.460502971615
FAM49A,-0.0177822629509,0.177480590204,0.405835353255
FAM49B,0.378739558768,0.506283212759,0.572124674038
FAM50A,0.212161901214,0.243682726305,0.512582770449
FAM65A,0.163300574151,0.390107138973,0.397941509074
FAM76B,0.460095147788,0.644010993878,0.482794490794
FAM83H,0.278518815597,0.55048025902,0.324361890186
FAM84B,0.281365278488,0.445151997449,0.708595005497
FAM89B,0.0337267107949,0.423672273604,0.190119429089
FAM91A1,0.261993288079,0.593484099101,0.392216542912
FAM96A,0.256045197923,0.414554824676,0.159459155229
FAM96B,-0.173787638809,0.405146988294,-0.127084977724
FAM98A,0.118977318739,0.432779252014,0.437747025413
FAM98B,0.187644021473,0.538619319528,0.238461044785
FAM98C,0.0489688634621,0.387886984354,0.228780567888
FANCI,0.229632740993,0.456564809295,0.556772224939
FAP,0.0511091686343,-0.0358171974484,0.730832403064
FARP1,0.329571590739,0.606833216588,0.477223323557
FARP2,0.243231794433,0.561188496367,0.418676799083
FARS2,0.38808494517,0.66443905134,0.510297233693
FARSA,0.061559302469,0.642212772249,0.155458890913
FARSB,0.336582674489,0.392183023199,0.537123423301
FAS,0.165529691354,0.315369692786,0.506186740651
FASN,0.263709351491,0.278797526948,0.649379581813
FASTKD1,0.0908645624356,0.361500336714,0.201258456503
FASTKD2,0.140560676485,0.518874876565,0.327435965941
FASTKD5,0.276052411335,0.569324891046,0.420235106887
FAT1,0.0791728708889,0.147723046218,0.473612394407
FAU,0.0046565341951,0.240752933115,0.0771125157784
FBL,0.091539020889,0.501428397412,0.266878444353
FBLIM1,-0.0652582610758,0.0716764253473,0.546959545575
FBLN1,-0.00405814627119,0.00383706697082,0.36623943857
FBLN2,0.0173912565774,-0.0438527930227,0.441328113747
FBLN5,-0.0687780140045,0.0549533846658,0.258838077404
FBN1,-0.0443347632652,-0.0071175102152,0.340206872333
FBN2,0.0842644230286,0.0749175644998,0.453336402454
FBP1,0.232793922027,0.277833815441,0.666270209251
FBP2,0.264744355035,0.229369323592,0.0647963407339
FBXL18,0.405898852807,0.433788892446,0.457919818806
FBXL20,0.243256135237,0.559492464386,0.47913671816
FBXO2,0.182659186557,0.22578053972,0.739628601219
FBXO21,0.287388343163,0.332324496885,0.738590895851
FBXO22,0.428186922201,0.652101561774,0.508029626188
FBXO3,0.44644092208,0.622348357185,0.506093358606
FBXO38,0.398509469332,0.723408456625,0.509911786735
FBXO4,0.347466657293,0.387719688344,0.56448388548
FBXO6,0.134786254336,0.405700246331,0.499724906108
FBXO7,0.263519446215,0.652655463054,0.353517495388
FBXW9,0.44789083854,0.659918795993,0.65149841447
FCER1G,-0.109494539136,-0.0750599720559,0.659659280236
FCF1,0.0904017195813,0.595170863415,0.197503544263
FCGBP,-0.0864658247487,-0.00422868731624,0.582309686026
FCGR1A,-0.103155703128,-0.0310457528598,0.513901597589
FCGR2A,-0.0488609909603,-0.136940010792,0.427753026409
FCGR2B,-0.0829462310224,-0.122121279563,0.620656265383
FCGR3A,-0.0875686893016,-0.029684152219,0.549255283263
FCGRT,0.0283196224862,0.310608905231,0.308028043043
FCHO2,0.280694197747,0.366338105077,0.330845385265
FCHSD1,0.295736056183,0.463588097261,0.48310312356
FCHSD2,0.309949457008,0.56026670684,0.538238741726
FCN1,-0.0324517185293,-0.0243067443847,0.507197471754
FCN2,0.0105496295103,-0.0046303843553,-0.113251665183
FCN3,-0.0795509220749,-0.0252383783912,0.179318379599
FDFT1,0.309372632818,0.469288217369,0.672521961386
FDPS,0.291961938548,0.346527676997,0.707772882892
FDX1,0.364667561738,0.587429042484,0.522092977717
FDX1L,0.348316627696,0.659915415757,0.405150623271
FDXR,0.178398536484,0.295643060839,0.60099729288
FECH,0.411873987297,0.612912124024,0.451374980082
FEM1B,0.217488143294,0.388204559493,0.108145959626
FEN1,0.267625941491,0.336024337008,0.645279240689
FER,0.20695385462,0.333284089566,0.355784719929
FERMT1,0.129328099724,0.158644569335,0.426590862549
FERMT2,0.0337843056406,0.0592919678775,0.408186000299
FERMT3,-0.011179137128,-0.00211253878996,0.474382798196
FES,0.280652500891,0.356007650018,0.540370662759
FETUB,-0.0997122953097,0.131346511622,-0.0143954419264
FGA,0.0426492733311,0.0743111666551,-0.086087311198
FGB,0.0476274260704,-0.0164581545055,-0.0493280149944
FGD4,0.273123016793,0.440833049276,0.528859554096
FGFR1OP,0.295136189142,0.453014711162,0.522718459038
FGFR1OP2,0.202656052559,0.623708621167,0.242872037496
FGG,0.0443968651962,-0.0222776262052,-0.0112848086999
FGGY,0.123941270744,0.300737694065,0.498750167674
FGL2,-0.0220651671665,-0.139305579707,0.529184985312
FH,0.436992152064,0.475019527567,0.64775244061
FHIT,0.306783816246,0.28386612353,0.658918608227
FHL1,0.163679484075,0.156205311504,0.556352841241
FHL2,-0.0653911135778,-0.0656022474866,0.577127846478
FHL3,-0.00596549444059,0.126062384217,0.44726419687
FHOD1,0.149162279333,0.331535376701,0.206371150402
FIBP,-0.134454975897,0.398156421886,-0.0700162973165
FILIP1L,0.0132368226146,0.00933626055198,0.391417905904
FIP1L1,0.18924221497,0.591122677815,0.294554864244
FIS1,0.339004834481,0.422370886345,0.486290310683
FKBP10,-0.0150501827853,0.0564617826005,0.47238127289
FKBP11,0.0226164909017,0.0766459558887,0.627182779026
FKBP14,-0.0394773235303,0.258727609133,0.513899121321
FKBP15,0.229866187697,0.545118224006,0.322259456404
FKBP1A,0.331718192995,0.523429701806,0.425400714632
FKBP2,0.215980955197,0.286458109984,0.362540225458
FKBP3,0.423701648934,0.500259182505,0.417552314274
FKBP4,0.384116874318,0.540135249115,0.725487091728
FKBP5,0.0769062688508,0.0298321451619,0.685720192918
FKBP7,0.0627384788995,0.180995322361,0.710009586935
FKBP8,0.271038813748,0.411185359054,0.458948512157
FKBP9,0.207601002337,0.477433153286,0.511141287047
FLAD1,0.316107969185,0.442184084699,0.414505314557
FLII,0.0845007958974,0.435751058606,0.10090377152
FLNA,0.201514879538,0.205237893759,0.455397678657
FLNB,0.431969474412,0.464708243372,0.629159136849
FLNC,-0.121405815123,-0.0688260193711,0.393218430411
FLOT1,0.101878222799,0.417867892098,0.279014822665
FLOT2,0.378818565339,0.542029271737,0.583684483618
FLYWCH2,0.300353062477,0.390394867556,0.626938681194
FMNL1,0.0357612382494,0.113333225605,0.533359149136
FMNL2,0.225945123691,0.242517865377,0.571361800433
FMNL3,0.129674228093,0.0641587626908,0.268760690337
FMOD,0.0356232978699,0.182839525206,0.371080132538
FMR1,0.143064237783,0.322671158235,0.420057464135
FN1,-0.0114228440451,-0.0248133074527,0.619275085414
FN3K,0.419672721194,0.386988990813,0.637116041344
FN3KRP,0.31005122216,0.65823280805,0.504824616984
FNBP1,0.151320520935,0.32371319735,0.587851051031
FNBP1L,0.284589406358,0.364620256182,0.485145885135
FNBP4,0.158298029573,0.35712729896,0.335438772393
FNDC1,-0.071662833192,0.018649760368,0.552898481502
FNDC3A,0.209825264886,0.39886863426,0.373461499521
FNDC3B,0.184239803985,0.272094513302,0.361105661899
FNTA,0.293541563502,0.541876644392,0.444984450373
FOLR1,0.148367990694,0.0804324989882,0.682312489968
FOLR2,-0.0368602171645,0.00641619442051,0.377446918618
FOSL2,0.0656601140683,0.29600569659,0.52615884477
FOXJ3,0.365659200744,0.600512844117,0.46936265031
FOXK1,0.307234132381,0.333869039587,0.390702362348
FOXO3,0.30772499671,0.606214555546,0.398698592411
FOXP1,0.242433259626,0.248716750163,0.62703937793
FOXP4,0.473258969227,0.541285856632,0.768996575705
FOXRED1,0.279519178306,0.637435699909,0.418563852971
FPGS,0.225915052166,0.521120172028,0.439194640036
FPGT,0.36986946099,0.417710244955,0.636508277865
FRA10AC1,0.169974648604,0.442700550162,0.452733743113
FRG1,0.317207527646,0.392194548416,0.348025189774
FRMD8,0.104751399451,0.415990725087,0.332770050307
FRYL,0.27065497843,0.348627729897,0.46220531612
FSCN1,-0.0649508663738,0.0193703544872,0.652509486983
FSTL1,0.197581562389,0.0368222891625,0.638802396312
FTH1,-0.078851208775,0.322591243048,0.146305321648
FTL,0.013359941155,0.326809684555,0.105644305065
FTO,0.162528503757,0.427168999165,0.3254035401
FTSJ1,0.108759769852,0.241626542695,0.452519738394
FTSJ3,0.304431714689,0.592345437534,0.398593044374
FUBP1,0.0989955315202,0.281413991752,0.424494436197
FUBP3,0.300741416614,0.590102866374,0.433535005964
FUCA1,0.250996648763,0.344123767164,0.42277191856
FUCA2,0.195590505551,0.416289921291,0.332565818003
FUK,0.325447624904,0.554751779959,0.5164908809
FUNDC2,0.0868842424712,0.249601286638,0.374207489966
FUS,0.115563794976,0.216167076129,0.343322666182
FUT8,0.363276222588,0.504941678421,0.657379034127
FXN,0.305470073337,0.473007670731,0.382632535332
FXR1,0.310774546439,0.457649355428,0.395968297254
FXR2,0.476044970374,0.629623492167,0.62808847895
FYB,-0.0100831368126,-0.0641838547015,0.713046080315
FYCO1,0.252999956384,0.480891774282,0.409615175442
FYTTD1,0.271876861436,0.584621833573,0.320701362451
FZD1,-0.0893058968812,0.024490749372,0.463542804395
FZD6,0.191455589452,0.377297931608,0.522276753383
G3BP1,0.252995209378,0.502584905063,0.261017317906
G3BP2,0.43751742598,0.592775560693,0.462675873852
G6PC3,0.319553733181,0.495414964511,0.453744611776
G6PD,0.132480209389,0.240458032062,0.559257874979
GAA,0.148479300599,0.249664964429,0.540072050757
GAB2,0.431203771189,0.57634063443,0.700597271175
GABARAP,0.140997005754,0.485990518308,0.265712000282
GABARAPL2,0.372513223962,0.496234873986,0.404321142696
GABPA,0.0588789133786,0.529153256497,0.131586962767
GABPB1,0.0437351301103,0.184583947593,0.179683198385
GADD45GIP1,0.110815498792,0.460605935343,0.126122408762
GAK,0.315135865633,0.520781861104,0.410969407896
GALC,0.141267285717,0.29846127655,0.451023473851
GALE,0.365519134118,0.448076101925,0.665351126753
GALK1,0.343298730997,0.383092186136,0.563877004398
GALK2,0.306947416694,0.567203931535,0.600051583895
GALM,0.180978816044,0.19087914792,0.662321037331
GALNS,0.19980838618,0.368683404274,0.479234491698
GALNT1,0.269722396679,0.523431271495,0.56800840671
GALNT2,0.204944408168,0.445976612741,0.384026802247
GALNT3,0.0737984188349,0.185304481899,0.542416666721
GALNT4,0.205178448522,0.29343534514,0.514033185735
GALNT6,0.203659267339,0.318015090456,0.713524496065
GALNT7,0.222526974585,0.318847753622,0.546999793679
GALT,0.385861769626,0.507687901721,0.579185722608
GAMT,0.23805573775,0.23271808251,0.684705058771
GANAB,0.381897241575,0.558327559928,0.467833955824
GAPDH,0.400109024308,0.523276291239,0.557399713187
GAPVD1,0.372988894807,0.613259735891,0.505473317952
GAR1,0.101674125753,0.493974755913,0.162513977729
GARS,0.422473331277,0.440696018868,0.711621478569
GART,0.419582211014,0.510163240128,0.507854249976
GAS6,0.253598653013,0.405160685057,0.608140354314
GAS7,0.196225090958,0.24053059945,0.623440777036
GATAD1,-0.0762934094263,0.527244233478,0.146593973761
GATAD2A,0.244407157609,0.537783482559,0.356239179899
GATAD2B,0.284814356275,0.498352887377,0.357434312076
GATC,-0.112304225662,0.611226736488,-0.0420480458048
GATM,0.0080108244263,0.125834318335,0.696389481549
GBA,0.257730677625,0.341042633032,0.402946682951
GBAS,0.297259449875,0.359718487362,0.394995647525
GBE1,0.215502732154,0.3715340802,0.445188721901
GBF1,0.345012629404,0.433157963496,0.362464167351
GBP1,0.0565069125767,0.172052581124,0.770333353001
GBP2,0.0869957970812,0.142553039896,0.721467866328
GBP4,0.0743810372525,0.136202808229,0.747991377594
GBP5,0.0144487597401,0.0584079580604,0.736184269183
GC,0.00191477543128,0.0382062032872,0.0329018835658
GCA,0.195867100692,0.376617249593,0.388902314022
GCAT,0.14490977524,0.467844542971,0.3875563908
GCC1,0.291834738456,0.554809860733,0.352945612297
GCC2,0.140517275963,0.306795036043,0.260193218285
GCDH,0.460834072125,0.606212852413,0.575852397963
GCFC2,0.095343912751,0.326772807461,0.439025196099
GCHFR,0.184583236957,0.262467636218,0.556057837121
GCLC,0.343463925284,0.537571566374,0.566883022077
GCLM,0.461592931677,0.4917131505,0.695943716369
GCSH,0.238803256513,0.380801379379,0.490546113214
GDAP1,0.0989159205357,0.131002171448,0.784775536083
GDAP2,0.342052739863,0.541701875068,0.358515305976
GDE1,0.169766238101,0.422671791992,0.346894991073
GDI1,0.206601594293,0.330276190952,0.501032818882
GDI2,0.449299361703,0.523937658203,0.547727514065
GDPD3,0.09329425101,0.195770804821,0.515700828352
GEMIN2,0.287407344864,0.562919147416,0.43114585701
GEMIN4,0.143573214198,0.643041899753,0.262998305562
GEMIN5,0.367444437678,0.571741808829,0.4348468385
GEMIN6,0.129773461355,0.330911200391,0.248998911746
GEMIN8,0.0942389018882,0.275338425161,0.114089971696
GET4,0.320613684262,0.592078729803,0.39408192243
GFER,0.244928123894,0.471889700605,0.435855729301
GFM1,0.314840088031,0.44552442869,0.509746218802
GFM2,0.247442055371,0.504683579088,0.288989041493
GFPT1,0.198610804693,0.242816816008,0.493916558494
GFPT2,-0.0325971874916,0.0415791757972,0.395813230649
GGA1,0.513749702929,0.542443130351,0.444245263831
GGA2,0.234162489547,0.323486936798,0.5509385021
GGA3,0.356866003659,0.58313906075,0.452025350697
GGCT,0.356465982072,0.314302748323,0.60561622146
GGCX,0.135922132154,0.386679290951,0.422787025139
GGH,0.246178225571,0.338322430614,0.669152985803
GGPS1,0.451432971596,0.488106247928,0.580172177558
GGT5,0.116641198526,0.141921767607,0.383648973169
GGT7,0.187203576987,0.304179323153,0.650560298691
GHDC,0.269812998553,0.408388589027,0.431396554762
GHITM,0.318641818034,0.56765995508,0.383911533548
GIGYF1,0.317025920056,0.464590103401,0.302994840883
GIGYF2,0.219588545647,0.538469127326,0.290857771225
GIMAP1,-0.0880603085851,-0.109411336081,0.487433989676
GIMAP4,-0.0980056172326,-0.123141745876,0.578355715852
GIMAP7,-0.0498898167367,-0.0258128934979,0.629526179564
GIMAP8,-0.118947179532,-0.0788425191072,0.500215347933
GINS4,0.1105692755,0.611496624709,0.381062815561
GIPC1,0.260578735102,0.522866687815,0.52095230292
GIT1,0.432025288914,0.505060735822,0.446860192044
GIT2,0.196572840857,0.566692185083,0.284926686574
GJA1,0.0569417893292,0.084149526387,0.680229312823
GK,0.0109968675292,0.0632834065945,0.461010489345
GLA,0.0672664675347,0.062725308956,0.477559082442
GLB1,0.233389716797,0.486249510274,0.377245732681
GLCE,0.214068864467,0.36480272955,0.389161194062
GLDC,0.21964791289,0.288901778996,0.716781941942
GLE1,0.0450477607089,0.665796692439,0.0131955515134
GLG1,0.266082388829,0.375524933415,0.354126394057
GLIPR2,0.240215587052,0.335308863017,0.652601554449
GLMN,0.38713930613,0.526214766788,0.612621735065
GLO1,0.332643420084,0.473422735678,0.47788298142
GLOD4,0.497237318148,0.611082881575,0.589306539311
GLRX,0.133558801332,0.120662612589,0.543443727646
GLRX3,0.365011221137,0.448404693754,0.477819058837
GLRX5,0.425005930292,0.620675342899,0.515926457945
GLS,0.239454169127,0.316507902663,0.584261866756
GLTP,0.289181346837,0.43878078541,0.490321760715
GLTSCR2,-0.0601154643687,0.396231034057,-0.0534589700157
GLUD1,0.441244459901,0.622963086503,0.55716369913
GLUD2,0.0855097042831,0.0580163191355,0.096665452547
GLUL,0.105756729185,0.263153431962,0.508977211279
GLYR1,0.260019469542,0.558071303326,0.405133038379
GM2A,0.275148359457,0.334033646069,0.409305056766
GMDS,0.271408289952,0.301119385889,0.553478007372
GMEB1,0.199963388298,0.411353010283,0.355045346683
GMEB2,0.187500002748,0.492634621067,0.343246336689
GMFB,0.416931212669,0.350008361709,0.398432916564
GMFG,-0.00918712716979,-0.0810406700585,0.441926785952
GMIP,0.0772883280735,0.430267503306,0.347087568205
GMPPA,-0.0673573968653,0.373571199372,0.365402346754
GMPPB,0.230545180646,0.357487912793,0.473755277899
GMPR,0.239525694389,0.243632169292,0.731993612584
GMPR2,0.368117534146,0.60708042742,0.567177898023
GMPS,0.26141446658,0.407570101719,0.57374616753
GNA11,0.208006387657,0.266999795219,0.307915212712
GNA13,0.394262503213,0.528294732348,0.446383799703
GNAI1,0.14220315819,0.170497616817,0.574151831232
GNAI2,0.0285380446531,0.296969830584,0.437626499045
GNAI3,0.22859730964,0.463513431907,0.31054645516
GNAO1,-0.0770854432395,0.113698920622,0.507417229694
GNAQ,0.349029430921,0.368133455657,0.321789137386
GNAS,0.152119010416,0.42257425288,0.419097953993
GNB1,0.0589362088141,0.554900984604,0.134322753764
GNB1L,0.279039323293,0.417614236265,0.499885636104
GNB2,0.182619872499,0.574167504803,0.20969436481
GNB2L1,-0.0133545098238,0.567729693083,0.0873940076476
GNB4,0.091687284181,0.191010233336,0.503058637254
GNE,0.245297880331,0.381465567332,0.528226727583
GNG12,0.0824625567545,0.283968182885,0.394717930529
GNG2,0.00393271754289,0.0347281391066,0.478455371738
GNG5,0.0510180269298,0.386479778264,0.0698131411956
GNG7,0.156442630886,0.0994459384303,0.603084028445
GNL1,0.421256379326,0.529206710557,0.586061888026
GNL2,0.252604082619,0.561762978936,0.354190273033
GNL3,0.213305162756,0.530433256446,0.390963785218
GNL3L,0.17788900973,0.123951691343,0.222313153427
GNPAT,0.280113724956,0.564957979248,0.375328915068
GNPDA1,0.192597942632,0.322360080423,0.357606213949
GNPDA2,0.168334537664,0.407158487292,0.46118469983
GNPNAT1,0.398060463126,0.496804334805,0.55552977875
GNPTAB,-0.0604172029685,0.285492872473,0.171942682043
GNPTG,0.0379098331521,0.336711755883,0.221893333244
GNS,0.305366695856,0.503692803017,0.448249414352
GOLGA1,0.283495056684,0.658798871089,0.454242596986
GOLGA2,0.260262185079,0.530193108424,0.283923680556
GOLGA3,0.284866772276,0.392240752011,0.204056551818
GOLGA4,0.288386039387,0.471462215042,0.34576871963
GOLGA5,0.287579787742,0.618227849892,0.393278451776
GOLGA7,0.0917081951996,0.663501997116,0.184430721088
GOLGB1,0.150880852669,0.26038311957,0.211964898931
GOLIM4,0.185716499863,0.26267734553,0.491833563956
GOLM1,0.205034391053,0.29723909048,0.591513056237
GOLPH3,0.24491096989,0.623717203482,0.358071971515
GOLPH3L,0.257441473931,0.450012124381,0.543855195141
GOLT1B,0.0847285335465,0.382747820815,0.277947459199
GOPC,0.360850759132,0.540084877245,0.453985803482
GORAB,0.287501500955,0.607919041926,0.310670661415
GORASP2,0.237821122148,0.47753311835,0.401883295554
GOSR1,0.237645716204,0.553635373103,0.330395990524
GOSR2,0.168524234811,0.434736017217,0.27495697981
GOT1,0.305261124058,0.285072128911,0.687123493561
GOT2,0.293299789397,0.391119444592,0.548817333876
GPAA1,-0.0179201694146,0.620344972261,0.103788360171
GPATCH1,0.455053253372,0.673066056215,0.673688739855
GPATCH2,0.201961982961,0.515022044694,0.334417049914
GPATCH8,0.183011199657,0.416372773141,0.281433072644
GPC1,0.216987268418,0.343488018028,0.280730756326
GPC4,0.0942516527287,0.123904211984,0.641455608036
GPC6,0.140712495252,0.279893187379,0.443691248954
GPCPD1,0.171070190349,0.30616768916,0.511080651227
GPD1,0.0750579753352,0.150142785644,0.445386953769
GPD1L,0.272664279638,0.355108420868,0.601167920049
GPD2,0.250461946965,0.281033593212,0.542157232066
GPHN,0.271088620481,0.448408169964,0.615084652448
GPI,0.474630970702,0.481140446726,0.71055979331
GPKOW,0.170309317616,0.349387299435,0.475681727583
GPN1,0.131059512842,0.56146231346,0.256641607775
GPNMB,-0.0311731371543,-0.0755162291708,0.598062883589
GPR107,0.286188522899,0.619193137653,0.368002785853
GPR108,0.0328973672228,0.599346794949,0.238800035462
GPR89A,0.144842441928,0.262175722752,0.317589089818
GPRC5A,0.201457028617,0.289730696892,0.612680330394
GPRC5B,0.0855603168208,0.0642049589089,0.45292957886
GPRC5C,0.270946619972,0.316412440881,0.766845364316
GPS1,0.0358504291046,0.613409665594,0.0301355612923
GPS2,0.0306748590477,0.562477009852,0.13716518635
GPSM1,0.0362018939758,0.178119295748,0.53856794204
GPSM3,0.0613374033317,0.125361122087,0.532667048607
GPT,-0.0135337151829,0.171726997224,0.326270165534
GPT2,0.219943356272,0.40441880677,0.703017678286
GPX1,0.28260509397,0.312771999209,0.311018176928
GPX3,0.133326347201,0.176466715111,0.241956711977
GPX4,0.252527763581,0.24651622833,0.422844845243
GPX7,0.0574735596655,0.105932115694,0.626897989405
GPX8,0.110120876427,0.22932530232,0.644234363029
GRAMD1A,0.210190660958,0.412034666094,0.586953561834
GRAMD4,0.243210474173,0.422987406021,0.397847936491
GRB2,0.370075045727,0.562749083027,0.596225799482
GRB7,0.408482746392,0.571014773538,0.716639106223
GRHL2,0.240961766952,0.400723069437,0.618611522667
GRHPR,0.360238411389,0.50515040414,0.517328710524
GRIPAP1,0.190703080587,0.258828147522,0.445406775685
GRN,0.161092639477,0.301070267613,0.356357708156
GRPEL1,0.388166497285,0.61355573068,0.616739862912
GRSF1,0.413960616713,0.670345839271,0.51053761844
GRWD1,0.276126691893,0.582185004555,0.42071169399
GSDMD,0.285394420752,0.465765907459,0.474244397022
GSK3A,0.448291650867,0.680980935892,0.541908278271
GSK3B,0.22956892102,0.459016671189,0.357790281394
GSN,0.144249069792,0.292215701698,0.459237935485
GSPT1,0.29434337301,0.524810974647,0.442677723053
GSPT2,-0.0693308195941,-0.135342297393,0.549950289301
GSR,0.407698759458,0.526559717466,0.655871930545
GSS,0.247896963606,0.497093827788,0.43123905087
GSTA1,0.170631559357,0.206215770095,0.623644884276
GSTCD,0.213172696432,0.383293129041,0.484824367891
GSTK1,0.490284546136,0.551527213263,0.681567388932
GSTM1,0.0249874934618,0.0917073175369,0.698202559073
GSTM2,0.19131803051,0.228306724164,0.587375952538
GSTM3,0.103583171707,0.184478913433,0.749968976976
GSTM4,0.128338756625,0.262468906227,0.210269291171
GSTO1,0.353955336137,0.258632432031,0.432137115265
GSTP1,0.247594137137,0.208707262748,0.688756240306
GSTT1,0.0527065635614,0.133229488857,0.755567379942
GSTT2,0.067566310978,0.188194270784,0.642792754304
GSTZ1,0.358303044666,0.487695181817,0.729771892101
GTF2A1,0.328871716433,0.341395459983,0.267162276441
