gene,cor
DMBT1,-0.0582813492903
DMBX1,0.124388421545
DMC1,0.00264821105441
DMD,0.115703792365
DMGDH,-0.0352404255329
DMKN,-0.0715790164941
DMPK,-0.0588485741748
DMRT2,0.0267268848983
DMRT3,-0.0684308261761
DMRTA1,-0.0887884279264
DMRTA2,-0.105236274854
DMTF1,-0.0357379238296
DMWD,0.00918649586731
DMXL1,-0.0894316315612
DMXL2,-0.187607616415
DNA2,0.073088767083
DNAAF1,-0.0882679761765
DNAAF2,-0.0572766055638
DNAH1,0.112778789962
DNAH10,0.0357358007385
DNAH11,-0.0326638322371
DNAH12,0.150896122455
DNAH14,0.147679710027
DNAH17,0.113271601026
DNAH2,-0.00733290490767
DNAH3,0.103317347161
DNAH5,-0.0124431066704
DNAH6,0.0669391446444
DNAH7,-0.00943337781228
DNAH8,0.0467451991914
DNAH9,0.0754815243077
DNAI1,0.0478896197666
DNAJA1,0.0495269440335
DNAJA2,0.0290143208943
DNAJA3,0.168955392278
DNAJA4,-0.0071013720234
DNAJB1,0.0580803708292
DNAJB11,0.0189967226733
DNAJB12,-0.00652669389223
DNAJB13,0.0513540429155
DNAJB14,0.00542161834813
DNAJB2,0.0264305471187
DNAJB4,-0.0480728807086
DNAJB5,-0.0457332669127
DNAJB6,-0.00893957947341
DNAJB9,-0.091834692767
DNAJC1,-0.135520942991
DNAJC10,0.0426926868855
DNAJC11,0.0586622231356
DNAJC12,-0.0508877888559
DNAJC13,0.12299560188
DNAJC14,0.0176507889402
DNAJC15,0.00604711880986
DNAJC16,-0.0609600707065
DNAJC17,-0.210450605086
DNAJC18,-0.150280516692
DNAJC19,-0.0419849039244
DNAJC2,0.233390782568
DNAJC21,0.108984105619
DNAJC22,0.0954907701547
DNAJC24,-0.08795083134
DNAJC25,0.0391434527227
DNAJC27,-0.0405057695969
DNAJC28,-0.108683018608
DNAJC3,0.110657269927
DNAJC30,-0.0463900795061
DNAJC4,-0.0921369164264
DNAJC5,0.209037476807
DNAJC5B,-0.0861810752964
DNAJC6,0.166153975285
DNAJC7,0.127575658927
DNAJC8,-0.218683048343
DNAJC9,-0.00549045038465
DNAL1,-0.0594598653608
DNAL4,0.0839333980813
DNALI1,-0.0860614351459
DNASE1,0.126294042923
DNASE1L1,0.0638094119154
DNASE1L2,-0.124816161018
DNASE1L3,-0.108456854308
DNASE2,-0.0977331598836
DNASE2B,-0.0107732784498
DND1,0.00969465274315
DNER,-0.00312183467768
DNHD1,0.0384949687928
DNLZ,-0.050690553806
DNM1,-0.0119578074855
DNM1L,0.0913074210434
DNM2,0.0731762494662
DNM3,0.162411354707
DNMBP,0.0312648360162
DNMT1,0.156849820504
DNMT3A,0.132530061178
DNMT3B,0.103141416148
DNPEP,0.0449800831622
DNTT,-0.0825990139851
DNTTIP1,0.227175601453
DNTTIP2,0.062113783394
DOC2A,0.0449613076372
DOC2B,-0.0322576826228
DOCK1,-0.00898514045515
DOCK10,-0.179170324562
DOCK11,-0.0725428528123
DOCK2,-0.154285508492
DOCK3,0.0114864920981
DOCK4,-0.0907710146597
DOCK5,0.024833435249
DOCK6,0.142210866277
DOCK7,0.126793448351
DOCK8,-0.153889688424
DOCK9,0.115130428689
DOHH,0.0557637973953
DOK1,-0.158384952563
DOK2,-0.155899291194
DOK3,-0.152474816046
DOK4,0.084427713825
DOK5,-0.0191818430283
DOK6,-0.0502351358835
DOK7,-0.074974180337
DOLK,0.0715048197197
DOLPP1,0.0889521926343
DONSON,0.0182896504428
DOPEY1,0.166104710404
DOPEY2,0.0944646987592
DOT1L,0.0337235877703
DPAGT1,0.0978544907604
DPCD,-0.101013374945
DPCR1,-0.0316307664108
DPEP1,0.120988236849
DPEP2,-0.173095250308
DPEP3,-0.14233802261
DPF1,-0.0562384455664
DPF2,0.00799575295282
DPF3,-0.0497248892824
DPH1,-0.101257037579
DPH2,0.118764628765
DPH3,-0.0542810683676
DPH5,-0.0811058553406
DPM1,0.217971533975
DPM2,0.0837910528234
DPM3,-0.0748577222852
DPP10,0.073478107119
DPP3,0.122655104652
DPP4,-0.0507541298836
DPP6,0.00836679236101
DPP7,-0.134030281871
DPP8,-0.0642259155168
DPP9,0.0387354728933
DPT,0.040026479767
DPY19L1,0.0703960621842
DPY19L2,-0.061874478897
DPY19L3,0.137633414575
DPY19L4,0.125041259376
DPY30,0.02931152224
DPYD,-0.118187609326
DPYS,-0.0345747330832
DPYSL2,-0.0572379064622
DPYSL3,0.00366739530406
DPYSL4,-0.134553272564
DPYSL5,0.0444547996118
DQX1,-0.0427921008863
DR1,-0.0406331127139
DRAM1,-0.129658509217
DRAM2,-0.129197272801
DRAP1,-0.0982841547346
DRD2,0.203763489215
DRD4,-0.0711923062943
DRG1,0.0607582260009
DRG2,-0.181078689195
DROSHA,0.210364384607
DRP2,0.011791843837
DSC1,0.0690796311913
DSC2,0.0657776691715
DSC3,0.0895614209962
DSCAM,-0.142572778934
DSCAML1,0.037885314492
DSCC1,0.188219462398
DSCR3,0.0226485454589
DSCR8,-0.012086226002
DSE,-0.150816422796
DSEL,-0.0188357095604
DSG1,0.182864782223
DSG2,0.0661326054871
DSG3,0.077802280962
DSN1,0.146601287616
DSP,0.196353763221
DST,0.0676718837013
DSTN,0.0270854650584
DSTYK,0.100317853358
DTD1,-0.0179066685353
DTHD1,-0.00474107927425
DTL,0.076358793655
DTNA,0.0236264070793
DTNB,0.0470404036821
DTNBP1,0.0802278763157
DTWD1,-0.127971794973
DTWD2,-0.0847984748312
DTX1,-0.0514859264483
DTX2,0.11270898176
DTX3,-0.103888331785
DTX3L,0.0785155145357
DTX4,0.165350223503
DTYMK,0.0256495351761
DUOX1,-0.0261398246298
DUOX2,0.0859222795678
DUOXA1,0.0436009868659
DUOXA2,0.0838859276978
DUS1L,0.0948716973958
DUS3L,0.0630994524112
DUS4L,0.0652927695189
DUSP1,-0.154872327441
DUSP10,0.0144511131062
DUSP11,0.0381907897482
DUSP12,-0.00639654539791
DUSP14,-0.0524646841141
DUSP15,0.0399946729725
DUSP16,0.172644194001
DUSP18,0.184210502821
DUSP19,0.0287093654468
DUSP2,0.0248752090134
DUSP22,0.0024500085151
DUSP23,-0.0284728073567
DUSP26,0.0342308695255
DUSP27,0.0787369614742
DUSP28,-0.0110977993189
DUSP3,0.0536891454197
DUSP4,-0.199784634383
DUSP5,-0.124804676151
DUSP6,-0.128684695642
DUSP7,-0.0197826718051
DUSP8,0.0784397365718
DUSP9,0.0468881376806
DUT,-0.0923574738853
DVL1,-0.14342114948
DVL2,-0.0906386892675
DVL3,0.102893250863
DYDC2,0.0120504610856
DYM,-0.0712789303651
DYNC1H1,0.0623148244994
DYNC1I1,-0.0700014842431
DYNC1I2,0.0729053167311
DYNC1LI1,0.0973052018291
DYNC1LI2,0.194006471756
DYNC2H1,0.0574374229412
DYNC2LI1,0.0308204921844
DYNLL1,-0.0342310897123
DYNLL2,0.136364475312
DYNLRB1,0.0616894372612
DYNLRB2,-0.0636192251752
DYNLT1,-0.170883974322
DYNLT3,-0.0123351732524
DYRK1A,-0.0241862691987
DYRK1B,0.0712181149221
DYRK2,0.095182364719
DYRK3,-0.123158707814
DYRK4,-0.072596020177
DYSF,-0.0173976220259
DYX1C1,-0.178023890248
DZANK1,0.0388739653523
DZIP1,0.0438261421108
DZIP1L,-0.0504500375658
DZIP3,0.0174177850698
E2F1,0.0970974724349
E2F2,0.0598733482274
E2F3,0.201161757925
E2F4,0.0963800379939
E2F5,0.162351477935
E2F6,-0.0872591982333
E2F7,0.0546436710486
E2F8,0.150600742152
E4F1,0.00611448042725
EAF1,0.121523622402
EAF2,-0.0627611896559
EAPP,-0.0902002367602
EARS2,0.10473672447
EBAG9,0.135243864489
EBF1,-0.182238264516
EBF2,-0.127724794034
EBF3,-0.0398404709271
EBF4,-0.0488729581044
EBI3,-0.158842712556
EBLN2,0.0547042153607
EBNA1BP2,0.152033337633
EBP,0.0465869986255
EBPL,0.0853116626447
ECD,-0.0113124938531
ECE1,-0.144545139904
ECE2,0.0893798598375
ECEL1,0.0044979414122
ECH1,-0.14592527284
ECHDC1,0.0213254640942
ECHDC2,-0.0477123585938
ECHDC3,0.000152080514541
ECHS1,-0.0987814602152
ECI1,-0.121774930724
ECI2,-0.180755943705
ECM1,-0.0516410681747
ECM2,-0.0121503336117
ECSCR,-0.156762632493
ECSIT,-0.0126501803427
ECT2,0.158720228572
ECT2L,0.0565251526878
EDA,0.100417567642
EDA2R,-0.163846879992
EDAR,0.145235601468
EDARADD,0.0181486071382
EDC3,0.00769774142754
EDC4,0.130740990567
EDEM1,-0.100833914675
EDEM2,-0.0545192279971
EDEM3,0.0588905054707
EDF1,-0.0929105055144
EDIL3,-0.00558414555039
EDN1,0.200309398407
EDN2,0.0585552504099
EDN3,0.0485208285464
EDNRA,0.0237324977797
EDNRB,-0.0171899386829
EEA1,0.146614328444
EED,-0.0465337816161
EEF1A1,-0.0781869354577
EEF1A2,-0.0386427768298
EEF1B2,-0.00685775786091
EEF1D,0.0521497770733
EEF1E1,-0.0019846005217
EEF1G,0.0542937770693
EEF2,-0.0120670364812
EEF2K,0.18631599678
EEFSEC,0.0956266025689
EEPD1,0.0486546775517
EFCAB1,-0.0426404443473
EFCAB11,0.012430969598
EFCAB2,-0.0479615017386
EFCAB6,0.00897708340032
EFCAB7,-0.0387384399281
EFEMP1,-0.112540067073
EFEMP2,-0.138575369103
EFHB,0.0842179511609
EFHC1,-0.0641810904194
EFHC2,-0.0616947116039
EFHD1,-0.0132278011059
EFHD2,-0.037421525736
EFNA1,0.163512105218
EFNA2,0.109345285097
EFNA3,0.153447586018
EFNA4,0.21691438152
EFNA5,-0.0511958771068
EFNB1,0.0476659104544
EFNB2,0.0173879829232
EFNB3,0.0193401548667
EFR3A,0.0853757579175
EFR3B,-0.0199189850813
EFS,0.0562749624119
EFTUD1,0.0154753136987
EFTUD2,0.0992119720427
EGF,-0.0926294075413
EGFL6,0.00370331473149
EGFL7,-0.0605918619553
EGFLAM,-0.09246706097
EGFR,0.0933395269606
EGLN1,0.00520523346793
EGLN2,0.0332801743777
EGLN3,-0.0593143826932
EGR1,-0.00327037805814
EGR2,-0.105209885701
EGR3,-0.0726940924478
EHBP1,0.098805652543
EHBP1L1,-0.0167355742316
EHD1,-0.0542247748608
EHD2,-0.107137063507
EHD3,-0.0272359777275
EHD4,-0.134453710419
EHF,0.145682347913
EHHADH,0.14413692834
EHMT1,0.095180974507
EHMT2,0.149266617319
EI24,0.16703577943
EID1,-0.211098547588
EID2,-0.0324154943309
EID2B,-0.136967555926
EID3,-0.148826340124
EIF1,-0.120771211505
EIF1AD,0.0876030991013
EIF1AX,0.201620542791
EIF1AY,-0.103776949051
EIF1B,-0.06959007644
EIF2A,0.0373355209416
EIF2AK1,0.132389294148
EIF2AK2,0.105923113243
EIF2AK3,0.0766860332748
EIF2AK4,-0.0887337313465
EIF2B1,-0.0409511643825
EIF2B2,-0.124428093615
EIF2B3,-0.0217759474015
EIF2B4,0.0108907696142
EIF2B5,0.011409881142
EIF2D,-0.151994012222
EIF2S1,0.0265760773488
EIF2S2,0.148226362708
EIF2S3,0.179888729483
EIF3A,0.103592678752
EIF3B,0.18415596246
EIF3D,0.0245840003529
EIF3E,0.103650004315
EIF3F,-0.0415485028479
EIF3G,0.061195650088
EIF3H,0.16809669179
EIF3I,-0.13184387418
EIF3J,0.0535529342677
EIF3K,-0.0791335726498
EIF3L,0.0336055306264
EIF3M,0.0975402815316
EIF4A2,-0.0781571399401
EIF4A3,0.0638998796464
EIF4B,-0.0384450100553
EIF4E,-0.00103786680059
EIF4E2,-0.00699966120792
EIF4E3,-0.031785317445
EIF4EBP1,-0.0156526778565
EIF4EBP2,0.156456750479
EIF4EBP3,0.102036538548
EIF4ENIF1,0.208344371139
EIF4G1,0.154622324256
EIF4G2,0.0856653106786
EIF4G3,0.03254227783
EIF4H,0.100277740598
EIF5,-0.00408047030489
EIF5A,-0.151540755487
EIF5A2,0.0238226527179
EIF5AL1,-0.187300306283
EIF5B,0.166034208096
EIF6,0.158223904041
ELAC1,-0.167241219639
ELAC2,-0.134882465596
ELANE,-0.116955292799
ELAVL1,0.0928378192898
ELAVL2,0.234096864653
ELAVL3,0.0467464080134
ELAVL4,-0.0387495766177
ELF1,0.148933070918
ELF2,0.00258413017722
ELF3,0.176853564254
ELF4,0.209118134675
ELF5,0.13727843699
ELFN1,0.0149934225127
ELFN2,0.0360945146457
ELK1,0.107219069636
ELK3,-0.115782763334
ELK4,0.0763068728973
ELL,0.0216680721982
ELL2,-0.122245176817
ELL3,-0.0385429429229
ELMO1,-0.00176207884391
ELMO2,0.208551239331
ELMO3,0.0357786456049
ELMOD1,-0.0658920851104
ELMOD2,0.0431668377186
ELMOD3,-0.10270983862
ELN,0.0628017677278
ELOF1,-0.0113218094247
ELOVL1,-0.00474638777197
ELOVL2,-0.104069742891
ELOVL3,-0.125694295643
ELOVL4,0.0841701584082
ELOVL5,0.00637430915356
ELOVL6,-0.0327908296189
ELOVL7,0.00139554592228
ELP2,-0.218675252718
ELP3,-0.155905843035
ELP4,0.0338986186012
EMB,0.124494292258
EMCN,-0.0152243174584
EMD,0.122121783605
EME1,0.00577248650731
EME2,0.0273891279091
EMG1,-0.043971595725
EMID1,0.083343075185
EMILIN1,0.017310249171
EMILIN2,-0.122643326372
EMILIN3,-0.0384486344946
EML1,-0.00644271600662
EML2,-0.129530938519
EML3,-0.076503654855
EML4,0.121950335209
EML5,-0.0672106703381
EML6,-0.00540181353218
EMP1,-0.00779390651299
EMP2,0.0545450348069
EMP3,-0.257755913361
EMX1,-0.100860605211
EMX2,-0.0436836028966
EN1,0.120953267186
EN2,0.0195926632623
ENAH,0.0633136648823
ENAM,-0.00376915503456
ENC1,0.0531249926407
ENDOD1,0.0524423794702
ENDOG,-0.00653722609525
ENDOU,-0.0720986505703
ENDOV,0.00250174818236
ENG,-0.0898342207383
ENGASE,0.200934801917
ENHO,0.0379402550048
ENKUR,-0.0174040997503
ENO1,-0.0929010409173
ENO2,-0.190606751111
ENO3,-0.111426983431
ENO4,0.0277115312216
ENOPH1,-0.107549808433
ENOSF1,-0.270223278079
ENOX1,-0.102967645673
ENOX2,0.26572033983
ENPEP,-0.0613072809244
ENPP1,-0.0155771452366
ENPP2,-0.225601421715
ENPP3,-0.0121850895426
ENPP4,0.0186015623876
ENPP5,0.0988629655149
ENPP6,0.109534458759
ENPP7,-0.0257389054198
ENSA,0.0315775512645
ENTHD1,-0.0728753398287
ENTPD1,-0.0711583971799
ENTPD2,0.114350878124
ENTPD3,-0.130901778116
ENTPD4,-0.0822083768213
ENTPD5,0.0766611092133
ENTPD6,0.105167875612
ENTPD7,0.020309064423
ENTPD8,-0.105895457603
ENY2,0.0808518225563
EOMES,-0.108793400561
EP300,0.118182029221
EP400,0.0479253668189
EP400NL,-0.0308330594415
EPAS1,-0.0275317508748
EPB41,0.110090461454
EPB41L1,0.15027856168
EPB41L2,-0.0035719610853
EPB41L3,-0.0858919092317
EPB41L4A,-0.0382364540093
EPB41L4B,0.229214447324
EPB41L5,0.0717929203892
EPC1,-0.0199727796951
EPC2,0.154614652038
EPCAM,0.192111609223
EPDR1,0.146143880129
EPG5,-0.0994062458103
EPHA1,0.115291507865
EPHA10,0.00294952613951
EPHA2,-0.00901483028772
EPHA3,0.00401323979177
EPHA4,-0.184543025059
EPHA5,-0.0690113828364
EPHA6,-0.0114555882495
EPHA7,0.0381571949302
EPHB1,0.105790502878
EPHB2,0.0962319055552
EPHB3,0.0594798698377
EPHB4,0.0803594815593
EPHB6,-0.0731053573677
EPHX1,-0.0353721061324
EPHX2,-0.0452911879807
EPHX3,0.0253097542408
EPHX4,-0.0060665279234
EPM2A,-0.0420749564951
EPM2AIP1,0.0450263211527
EPN1,0.0628151786145
EPN2,-0.120265330625
EPN3,0.0988047048382
EPO,0.0419746698633
EPOR,-0.189641884842
EPPK1,0.121118461076
EPRS,0.100252586629
EPS15,-0.0366064327431
EPS15L1,0.0780163785398
EPS8,0.109966630513
EPS8L1,-0.0297109024281
EPS8L2,0.0671849068062
EPS8L3,0.0215885726622
EPSTI1,0.0865914620913
EPT1,0.175650197401
EPYC,0.0490158939749
ERAL1,-0.0160679856653
ERAP1,-0.126318533672
ERAP2,-0.0493924925458
ERBB2,0.171680986039
ERBB2IP,0.102450045909
ERBB3,0.0593168988302
ERBB4,-0.201704467078
ERC1,0.161784581802
ERC2,-0.0430503790993
ERCC1,-0.0607150901542
ERCC2,-0.0417726143602
ERCC3,0.087478921641
ERCC4,0.121843668858
ERCC5,0.184944344402
ERCC6,0.0508418170276
ERCC6L,0.15524525188
ERCC8,0.0240190708024
EREG,0.247402517178
ERF,0.0321391202185
ERG,-0.0107960981611
ERGIC1,-0.117708301676
ERGIC2,0.0343000305601
ERGIC3,0.0024702986663
ERH,-0.157100398777
ERI1,-0.0943377692691
ERI2,0.112081125945
ERI3,-0.0254736931053
ERICH1,-0.0188994966476
ERLEC1,-0.0467652450424
ERLIN1,-0.00153982432777
ERLIN2,-0.0560763676174
ERMAP,-0.0206139070397
ERMN,-0.153975209637
ERMP1,0.110996095259
ERN1,0.0633589274678
ERN2,0.0269482896638
ERP27,0.145169223017
ERP29,-0.180704974267
ERP44,0.0415972458737
ERRFI1,-0.041691663188
ERV3-1,0.162971358876
ERVMER34-1,0.108980248482
ESAM,-0.089036758693
ESCO1,-0.171910170378
ESCO2,-0.022461040127
ESD,0.0618024054767
ESF1,0.201837438166
ESM1,-0.0291948633355
ESPL1,0.104717759525
ESPN,0.139449661834
ESPNL,-0.0393382067401
ESR1,-0.165009288525
ESR2,-0.0349549628388
ESRP1,0.286534167094
ESRP2,0.100159443078
ESRRA,0.103651374857
ESRRB,-0.0969541283892
ESRRG,0.0606563529471
ESYT1,0.00669939543112
ESYT2,0.0429317165048
ESYT3,0.152971025278
ETAA1,-0.0622163976041
ETF1,0.0961948851215
ETFA,-0.143042738568
ETFB,-0.0470821878331
ETFDH,-0.032264496758
ETHE1,-0.0461359795575
ETNK1,-0.0512234097933
ETNK2,0.05698362215
ETS1,0.00474717143498
ETS2,0.179101479879
ETV1,-0.0505856104829
ETV2,-0.16829607667
ETV3,0.182396281381
ETV4,0.117232693139
ETV5,-0.15349840971
ETV6,0.178714212129
ETV7,-0.0221471011248
EVC,-0.0340280404135
EVC2,-0.0522190524718
EVI2A,-0.228342651461
EVI2B,-0.196265502845
EVI5,0.0649548760933
EVI5L,-0.0336294970974
EVL,-0.220996415542
EVPL,0.212340983604
EVPLL,0.0751669999595
EWSR1,0.0389417752335
EXD2,-0.0235966291371
EXD3,-0.0529607608192
EXO1,0.0850284913906
EXOC1,0.0359477117819
EXOC2,0.0530598409608
EXOC3,0.0957301000796
EXOC3L1,-0.0148541496226
EXOC3L2,-0.0259236665298
EXOC3L4,-0.000174003592369
EXOC4,0.144866542143
EXOC5,0.0200195940172
EXOC6,-0.00794566254487
EXOC6B,0.0795013211824
EXOC7,0.0595509841606
EXOC8,0.130246986265
EXOG,-0.0734646990529
EXOSC1,-0.115470944838
EXOSC10,-0.0594990851305
EXOSC2,0.0119623002834
EXOSC3,0.0677133685696
EXOSC4,0.0173596790828
EXOSC5,0.0771797458237
EXOSC6,0.057765160157
EXOSC7,-0.0313295479228
EXOSC8,-0.0110862133748
EXOSC9,-0.110781247688
EXPH5,0.134935942978
EXT1,0.072840674715
EXT2,0.00294669521734
EXTL1,-0.0893684959953
EXTL2,-0.0881349283731
EXTL3,0.0193318153835
EYA1,0.0762967224765
EYA2,0.137140030758
EYA3,-0.00930954439892
EYA4,-0.090508910147
EYS,0.0583266765852
EZH1,-0.000919967669948
EZH2,0.041189519539
EZR,-0.0525197830861
F10,0.132228882508
F11,-0.0354214432277
F11R,0.243211685967
F12,-0.0660583487365
F13A1,-0.0901506295098
F13B,-0.0981266134256
F2,0.0873947605855
F2R,-0.0147156309809
F2RL1,0.0669995688733
F2RL2,0.104313932694
F2RL3,0.0107697429324
F3,-0.199970982144
F5,-0.0771552186381
F7,0.156368417963
F8,-0.0735039861202
F8A1,0.152906312811
F9,0.0353865301763
FA2H,0.107809728461
FAAH,-0.0478772486125
FAAH2,0.0918270909368
FABP1,0.122471924044
FABP2,-0.00850416826994
FABP3,-0.0676670510678
FABP4,-0.0539048378442
FABP5,0.024434720119
FABP6,0.0676917917614
FABP7,0.0135709212922
FADD,0.018431880234
FADS1,-0.0141896625058
FADS2,0.00120055627398
FADS3,-0.0318226086386
FADS6,0.199642042152
FAF1,0.117196225686
FAF2,0.0290683379028
FAH,-0.0298184971393
FAHD1,0.102906745623
FAHD2A,-0.0314866947287
FAHD2B,0.016477799735
FAIM,-0.0231494933891
FAIM2,-0.0113879887775
FAM101B,-0.0198673506104
FAM102A,0.0619548484187
FAM102B,-0.0829629602139
FAM103A1,-0.100146125999
FAM104A,-0.0400188312393
FAM104B,0.0191772430829
FAM105A,0.063004749714
FAM107A,0.0343344907829
FAM107B,-0.114167510063
FAM109A,0.115568238457
FAM109B,-0.00617789607301
FAM110A,0.078312819608
FAM110B,-0.0545408273356
FAM110C,0.0528394413697
FAM110D,-0.0915139243525
FAM111A,0.00983519979231
FAM111B,0.19431361877
FAM114A1,-0.117840824784
FAM114A2,-0.121106558596
FAM117A,0.00487420680291
FAM117B,0.0744369322163
FAM118A,0.159297257136
FAM118B,0.0557357733942
FAM120A,0.123629688832
FAM120AOS,0.0606630255211
FAM120B,-0.0291033637561
FAM120C,0.0449752819095
FAM122A,0.0656813799502
FAM122B,0.194236585175
FAM122C,0.106931092109
FAM124A,-0.0324077561036
FAM124B,-0.0818161590728
FAM126A,-0.0370694887335
FAM126B,0.0949524549084
FAM127A,0.043799920001
FAM127B,0.156927954232
FAM127C,0.0687696371085
FAM129A,-0.071892840112
FAM129B,0.0809590973702
FAM129C,-0.0259070899896
FAM131A,0.0274173051005
FAM131B,0.0724935173051
FAM131C,-0.0214800030522
FAM132A,0.017646758455
FAM133A,-0.0545393042074
FAM133B,-0.0682013501237
FAM134A,0.00583833698292
FAM134B,0.0333511083112
FAM134C,-0.0549197126006
FAM135A,0.0792388121565
FAM135B,0.0170682393865
FAM136A,0.0890456592126
FAM13A,-0.0254566825602
FAM13B,-0.056211552942
FAM13C,0.0574929343054
FAM149A,-0.0451646991749
FAM149B1,-0.0820650703312
FAM150B,0.0691602150268
FAM151A,0.0775276040246
FAM151B,-0.187310737208
FAM155A,-0.0959636210042
FAM155B,0.15875683431
FAM156A,0.0977046132684
FAM160A1,0.188074230198
FAM160A2,0.0279204539126
FAM160B1,-0.0277396655846
FAM160B2,-0.143042758061
FAM161A,-0.0301110982524
FAM161B,-0.109321484439
FAM162A,-0.107580855537
FAM162B,-0.019683578166
FAM163A,0.0289924604279
FAM163B,0.0535028792052
FAM166B,-0.0271940252914
FAM167A,-0.0842386843467
FAM167B,-0.107933202383
FAM168A,0.0185418606073
FAM168B,0.189569506582
FAM169A,-0.111031720082
FAM171A1,0.0751456147938
FAM171A2,-0.0867338453025
FAM171B,0.0203355745453
FAM172A,0.0372599784041
FAM173A,-0.110848128462
FAM173B,-0.0191235277396
FAM174A,-0.0992693778534
FAM174B,-0.234333376796
FAM175A,-0.0976530689502
FAM175B,0.0461736967917
FAM177A1,-0.0208753165571
FAM177B,-0.103616466113
FAM178B,0.0766509163358
FAM179A,-0.0690076114233
FAM179B,0.131664290473
FAM180A,-0.0281158702559
FAM181A,0.00858325075611
FAM181B,0.0545338605415
FAM182B,0.0441954600506
FAM183A,0.0643264726251
FAM184A,-0.0125673474092
FAM184B,0.0520697987915
FAM185A,0.044691690379
FAM186B,0.115701902088
FAM188A,-0.00824484257768
FAM189A1,0.173517309729
FAM189A2,-0.135099544498
FAM189B,0.0148457388922
FAM192A,0.0841819024456
FAM193A,0.00642788958895
FAM193B,-0.0856349661364
FAM195A,-0.0341285655684
FAM195B,0.0310979639224
FAM196A,-0.160284627728
FAM196B,-0.149483546606
FAM198A,0.0320691808442
FAM198B,0.0378577178888
FAM199X,0.179665744934
FAM19A2,-0.0248419350304
FAM19A4,0.0577939959845
FAM19A5,0.107454425482
FAM200A,0.0271882231564
FAM200B,0.0474752546618
FAM204A,-0.0886061405526
FAM206A,0.0731442851047
FAM207A,-0.0205494400131
FAM208A,0.0826298265432
FAM208B,0.210453554371
FAM20A,-0.103051842994
FAM20B,0.075902211599
FAM20C,-0.0610296729335
FAM210A,-0.112474915516
FAM210B,0.176647851695
FAM212A,-0.283419743628
FAM212B,-0.200040167051
FAM213A,-0.0502372156842
FAM213B,0.0282515152408
FAM214A,-0.106345357122
FAM214B,-0.0295689186983
FAM216A,-0.078555356942
FAM216B,0.0231908009826
FAM217B,0.147308679061
FAM21A,0.0253883162923
FAM21C,0.0756466728564
FAM24B,0.00408207965372
FAM25A,-0.0422380739891
FAM26E,-0.0406785985363
FAM26F,-0.115059113519
FAM32A,0.0588129316541
FAM35A,0.00166427037548
FAM3A,0.0966683878659
FAM3B,-0.00354740415095
FAM3C,-0.0259095746005
FAM3D,0.109858000999
FAM43A,-0.0966240663504
FAM43B,-0.163032872072
FAM46A,-0.1296125324
FAM46B,-0.104329045341
FAM46C,-0.147765247902
FAM47E,-0.0223173980854
FAM49A,-0.13676370908
FAM49B,0.113429829549
FAM50A,0.0193056239198
FAM50B,0.0498838101056
FAM53A,0.178013208456
FAM53B,0.00196372383613
FAM53C,0.0823201433476
FAM57A,-0.0345747152232
FAM57B,-0.0102211481674
FAM58A,0.0587909081748
FAM60A,0.162855254212
FAM63A,0.0353665266037
FAM63B,-0.0891153699207
FAM64A,-0.00640308503729
FAM65A,-0.0200523409774
FAM65B,-0.0431958895046
FAM65C,-0.0861720159696
FAM69A,-0.0529353292933
FAM69B,0.0334010374077
FAM69C,0.0262995776314
FAM71E1,0.00384185217771
FAM72A,0.133496759474
FAM72B,0.0458613602994
FAM72D,0.127105838627
FAM73A,-0.0155303832132
FAM73B,0.0760137701554
FAM76A,-0.054135837173
FAM76B,0.12949575041
FAM78A,-0.180966704898
FAM78B,-0.0326587335071
FAM81A,-0.0275945897091
FAM81B,-0.0276111730783
FAM83A,0.00515813623223
FAM83B,0.0406240854351
FAM83C,0.0517448706963
FAM83D,0.190344739897
FAM83E,0.049143865958
FAM83F,0.0670100087959
FAM83G,0.0367804487064
FAM83H,0.18333991903
FAM84A,0.0641216238153
FAM84B,0.197956506284
FAM86B1,0.00498204165379
FAM86C1,0.0577529623543
FAM89A,-0.0069861511202
FAM89B,-0.0336021424011
FAM8A1,0.0964442643377
FAM90A1,-0.0217677183522
FAM91A1,0.225815953768
FAM92A1,0.120608740096
FAM92B,-0.00337539668354
FAM96A,-0.106484577249
FAM96B,-0.0932877996862
FAM98A,0.0723064841394
FAM98B,-0.0397923377217
FAM98C,-0.122542649176
FAN1,-0.0362658902767
FANCA,0.139871937971
FANCB,0.16434340474
FANCC,0.159312775092
FANCD2,0.0700987809089
FANCE,0.0108759404867
FANCF,0.198334491931
FANCG,0.0193148770103
FANCI,0.057727629737
FANCL,0.00504698417282
FANCM,0.0276032410851
FANK1,-0.0123899847224
FAP,-0.0506676362736
FAR1,-0.0248820132653
FAR2,0.155523038047
FARP1,0.236235059511
FARP2,0.0949963790124
FARS2,-0.0832194758891
FARSA,0.0451684133042
FARSB,0.120493550088
FAS,-0.187399670221
FASLG,-0.0701207488562
FASN,0.131772454018
FASTK,-0.146049123716
FASTKD1,-0.0244895935803
FASTKD2,0.0642211798384
FASTKD3,0.0277599710257
FASTKD5,0.063162229714
FAT1,0.105311097881
FAT2,-0.0149896083265
FAT3,0.086786790774
FAT4,0.0210291841523
FATE1,0.0382648010774
FAU,-0.0934906174584
FAXC,0.075554829068
FBF1,0.0330175582899
FBL,0.0379457848776
